,CO_ENTIDADE,NO_ENTIDADE,DT_ANO_LETIVO_INICIO,CO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,IN_LOCAL_FUNC_UNID_PRISIONAL,IN_LOCAL_FUNC_PRISIONAL_SOCIO,IN_AGUA_FILTRADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_LIXO_RECICLA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_CHUVEIRO,IN_AREA_VERDE,IN_COMPUTADOR,IN_INTERNET,IN_ALIMENTACAO,ano
203,26126567,ESCOLA HERCILIO CELSO,,2611606,1,2,,,,,,,,,,,,,,,,,,2015
204,26164264,ESCOLA E CURSO PANORAMA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
205,26175932,COLEGIO E CURSO LIDER,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
206,26121689,ESC RS EDUCANDARIO SAO VICENTE DE PAULO,,2611606,1,2,,,,,,,,,,,,,,,,,,2015
207,26124505,ESCOLA SAO JOSE,,2611606,1,2,,,,,,,,,,,,,,,,,,2015
208,26126400,ESCOLA MUNICIPAL HISTORIADOR FLAVIO GUERRA - ANEXO I,,2611606,1,3,,,,,,,,,,,,,,,,,,2015
209,26124882,ESCOLAS RS COLONIA Z1 DOS PESCADORES,,2611606,1,2,,,,,,,,,,,,,,,,,,2015
210,26125650,ESCOLA LIONS DE PARNAMIRIM,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
211,26163241,CLUBE DAS MAES NOSSA SENHORA DA PAZ,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
212,26173417,HOTELZINHO MUNDO DA CRIANCA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
213,26143186,CENTRO EDUCACIONAL MACHADO DE ASSIS,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
214,26158299,ESCOLA MUNICIPAL PROFESSOR JULIO DE OLIVEIRA,10/03/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2015
215,26126869,ESCOLA MUNICIPAL BOA ESPERANCA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
216,26163969,ASSOCIACAO ATLETICA DO ALTO DO CEU,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
217,26127512,ESCOLA SENADOR NOVAES FILHO,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2015
218,26126125,ESCOLA DOM BOSCO - RECIFE,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
219,26119781,ESCOLA ESPACO INFANTIL,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
220,26126311,ESCOLA MATIAS DE ALBUQUERQUE,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
221,26126630,ESCOLA MUNICIPAL SAO CRISTOVAO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
222,26125587,UPI - UNIDADE PEDAGOGICA INFANTIL LTDA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
223,26149834,CRECHE MUNICIPAL ZACARIAS DO REGO MACIEL,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
224,26149818,CRECHE MUNICIPAL VOVO ARTUR,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
225,26123401,COLEGIO SAO PAULO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
226,26167913,CLUBE DE MAES FUTURO DO AMANHA DE SAN MARTIN,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2015
227,26153998,ESCOLA MARIA LUCENA LTDA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
228,26179083,INSTITUTO NOSSA SENHORA DO CARMO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
229,26140853,ESC MUNDO ENCANTADO DO PEQUENO PRINCIPE,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
230,26159910,ASSOC MORAD IBURA DE BAIXO PAZ E AMOR,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
231,26166712,ESCOLINHA PRINCIPE DA PAZ,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
232,26144247,ESCOLA O MUNDO ENCANTADO DE ANGELINA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
233,26128853,COLEGIO ADVENTISTA DO ARRUDA,26/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
234,26124475,ESCOLA BRIGADEIRO EDUARDO GOMES - RECIFE,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
235,26495775,JOCIMARIA ENSINO FUNDAMENTAL LTDA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
236,26512726,ESCOLA 1� PASSO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2015
237,26159953,ASSOCIACAO DE MENOR CARENTE,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
238,26183633,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - TRIANON - CAMPUS - RECIFE,05/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
239,26218011,COLEGIO VER CRESCER,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
240,26127806,ESCOLINHA ABC,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
241,26168170,ESCOLA NOSSO ESPACO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
242,26173140,EDUCANDARIO MONTE HOREBE LTDA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
243,26117630,ATENEU BRASIL COLEGIO E CURSO LTDA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
244,26147300,ESCOLA MUNICIPAL NOSSA SENHORA DO PILAR,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
245,26124173,ESCOLA MUNICIPAL CENTRO DE EDUC INFAN 14 BIS,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
246,26153319,CRECHE MUNICIPAL DEUS E AMOR-,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
247,26173166,INSTITUTO SANTA RITA DE CASSIA-EXTENSAO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
248,26457750,INSTITUTO EDUCACIONAL CAVALCANTI,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
249,26134049,ESCOLA MUNICIPAL NOSSA SENHORA DA PENHA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
250,26164299,CENT EDUC COMUN ESPERANCA DOS COELHOS,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
251,26126516,ESCOLA MUNICIPAL PROFESSOR ADERBAL GALVAO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2015
252,26121620,ESCOLA JOAO BARBALHO,02/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
253,26182882,EDUCANDARIO CASSIA MARIA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
254,26124580,ESCOLA ELEANOR ROOSEVELT,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
255,26125595,CENTRO DE CULTURA INFANTIL REINO MAGICO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
256,26182823,ESCOLA LIRIO DOS VALES,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
257,26124661,ESCOLA MUNICIPAL PROFESSOR MANOEL TORRES,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
258,26168146,INSTITUTO EDUCACIONAL GILDETE CHAVES,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
259,26155818,ESCOLA MUNICIPAL PROFESSORA JANDIRA BOTELHO PEREIRA DA COSTA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
260,26128314,ESCOLA MUNICIPAL NOVA AURORA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
261,26118645,ESCOLA BEM-ME-QUER - FALCAO CENTRO CULTURAL LTDA,01/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
262,26126605,ESCOLA TOME GIBSON,02/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
263,26179610,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOBREGA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
264,26166780,ESCOLA TECNICA REGIONAL,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
265,26177919,ABSOLUTO COLEGIO E CURSO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
266,26125137,COLEGIO MARIA EMILIA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
267,26173310,COLEGIO ALFAMA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
268,26152649,ESCOLA POSITIVA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
269,26178265,EDUCANDARIO VOVO RITA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015
270,26126141,ESCOLA DONA MARIA TERESA CORREA,01/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
271,26123487,ESCOLA MUNICIPAL DOM BOSCO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
272,26123568,ESCOLA PAULO DE SOUZA LEAL,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
273,26127431,ESCOLA PROF LEAL DE BARROS,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
274,26147165,LAR FABIANO DE CRISTO,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
275,26176564,ESCOLA PENA AZUL,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
276,26173077,EDUCANDARIO NOSSA SENHORA DAS GRACAS,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2015
277,26141051,ESCOLA EVOLUIR,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
278,26178273,ASSOCIACAO DE MORADORES BOLO DE NOIVA,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2015
279,26158370,ESCOLA MUNICIPAL PROFESSOR ORLANDO PARAHYM,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
280,26118327,EDUCANDARIO NOSSA SENHORA DE FATIMA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
281,26127148,COLEGIO SANCARLUS,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
282,26123770,ESCOLA HEROIS DA RESTAURACAO,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
283,26122855,ESCOLA DEBORA FEIJO,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
284,26493829,ESCOLA EVANGELICA GIDEAO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
285,26126044,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLOTILDE DE OLIVEIRA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
286,26121255,ESCOLA MUNICIPAL PROFESSOR JOSE DA COSTA PORTO,03/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
287,26119714,ESCOLA CORACAO DE MARIA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
288,26171660,CRECHE MUNICIPAL NOSSA SENHORA DE FATIMA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
289,26133857,ESCOLA TECNICA LEIAUT CARIELE,05/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
290,26123800,ESCOLA JOAO VERISSIMO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
291,26148943,ESCOLA CRIANCA FUTURO FELIZ,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
292,26126079,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
293,26149346,SOC BENEF DE PROM DA MULHER E DA CRIANCA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
294,26126010,ESCOLA CAIO PEREIRA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2015
295,26125625,COLEGIO ELO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
296,26121077,ESCOLA MUNICIPAL SANTA MARIA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
297,26170345,EDUCANDARIO EMANOEL SANTOS,03/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
298,26121875,ESCOLA ESTACIO COIMBRA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
299,26126281,ESCOLA MUNICIPAL MARGARIDA DE SIQUEIRA PESSOA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
300,26209802,CLUBE DE MAES DA MADALENA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
301,26127539,ESCOLA PROF FONTAINHA DE ABREU,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
302,26125293,ESCOLA SENADOR ANTONIO FARIAS,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
303,26166755,ESCOLA CRIATIVA DO RECIFE,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
304,26170485,COLEGIO SABER FAZER LTDA ME,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
305,26156768,ESCOLA CLUBE DE MAES DO CAPILE,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
306,26163632,GRUPO DE MAES MACHADO DE ASSIS,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
307,26167905,ESCOLA LUCIA CREUSA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
308,26164043,CLUBE DE MAES CARENTE DA LEMOS TORRES,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
309,26121344,ESCOLA LUIZ DELGADO,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
310,26123150,ESCOLA CAIC CREUSA BARRETO DORNELAS CAMARA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
311,26164094,GRUPO FEMININO DO CORREGO DA IMBAUBA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
312,26120143,ESCOLA ROMAO BATISTA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
313,26179067,CENTRO DE ASSISTENCIA S MANOEL A CASMAP,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2015
314,26143216,ESC COMUNI EDITH VAUGHN DOSEMINARIO DE EDUC CRISTA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
315,26168162,ESCOLA NOVO TEMPO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
316,26163500,CENT APLICA AO DESEN E ORIENT TEC EDU RECIFE CAD,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
317,26122880,ESCOLA PRESIDENTE ARTHUR DA COSTA E SILVA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
318,26124785,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM SEBASTIAO LEME,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
319,26170620,EDUCANDARIO ALCIONE OLIVEIRA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
320,26118491,EDUCANDARIO SOTERO DE SOUZA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
321,26179628,SABERES CENTRO EDUCACIONAL LTDA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
322,26166593,ESCOLA MUNICIPAL ALTO DO PASCOAL,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
323,26167131,SEMINARIO DE EDUCACAO CRISTA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
324,26494728,ESCOLA ESPACO CRIANCA,03/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2015
325,26468719,ESCOLINHA DA ELBA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015
326,26218003,EDUCANDARIO VOVO MILITA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
327,26166607,ESCOLA MUNICIPAL DE BEBERIBE,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
328,26163144,INSTITUTO EDUCACIONAL MARIA JOSE LTDA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
329,26133482,ESCOLA DINAMICA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
330,26153335,CRECHE MUNICIPAL SANTA LUZIA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
331,26173255,ESCOLA PEQUENO APRENDIZ,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
332,26173212,ESCOLA PROFISSIONALIZANTE ANA NERI,05/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
333,26137870,ESCOLA JOSE CAVALCANTI,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
334,26153025,ESCOLA LISARB,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
335,26123215,EDUCANDARIO SAMUEL VASCONCELOS,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
336,26183625,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - CAMPUS BLOCO B,05/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2015
337,26175940,ESCOLA VISAO ATUAL,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
338,26153130,CRECHE MUNICIPAL RECIFE 2000,06/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
339,26171732,ESCOLA MUNICIPAL JADER FIGUEIREDO DE ANDRADE SILVA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2015
340,26127938,INSTITUTO EDUCACIONAL ALEXANDRE BARROS,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
341,26153491,ESCOLA MONS MANOEL LEONARDO DE BARROS BARRETO,02/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
